0.579   TIME(s) COMM             PID     PPID    RET ARGS
99.103  nice             75019   2381      0 /usr/bin/nice -n 19 ionice -c3 nmcli -t -f IN-USE,SIGNAL,SSID device wifi list ifname wlp8s0
99.103  ionice           75018   2381      0 /usr/bin/ionice -c3 ip -4 addr show wlp8s0
99.103  ionice           75019   2381      0 /usr/bin/ionice -c3 nmcli -t -f IN-USE,SIGNAL,SSID device wifi list ifname wlp8s0
99.103  ip               75018   2381      0 /usr/bin/ip -4 addr show wlp8s0
99.103  nmcli            75019   2381      0 /usr/bin/nmcli -t -f IN-USE,SIGNAL,SSID device wifi list ifname wlp8s0
104.367 nice             75024   2381      0 /usr/bin/nice -n 19 ionice -c3 gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager --method org.freedesktop.DBus.Properties.Get org.freedesktop.NetworkManager PrimaryConnection
104.368 nice             75025   2381      0 /usr/bin/nice -n 19 ionice -c3 nmcli -t -f DEVICE,TYPE device
104.368 nice             75026   2381      0 /usr/bin/nice -n 19 ionice -c3 nmcli -t -f DEVICE,TYPE device
104.368 nice             75027   2381      0 /usr/bin/nice -n 19 ionice -c3 nmcli -t -f UUID,TYPE,DEVICE,STATE connection show --active
104.368 ionice           75024   2381      0 /usr/bin/ionice -c3 gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager --method org.freedesktop.DBus.Properties.Get org.freedesktop.NetworkManager PrimaryConnection
104.368 ionice           75025   2381      0 /usr/bin/ionice -c3 nmcli -t -f DEVICE,TYPE device
104.368 nice             75028   2381      0 /usr/bin/nice -n 19 ionice -c3 gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager --method org.freedesktop.DBus.Properties.Get org.freedesktop.NetworkManager WirelessEnabled
104.368 ionice           75026   2381      0 /usr/bin/ionice -c3 nmcli -t -f DEVICE,TYPE device
104.368 ionice           75027   2381      0 /usr/bin/ionice -c3 nmcli -t -f UUID,TYPE,DEVICE,STATE connection show --active
104.368 gdbus            75024   2381      0 /usr/bin/gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager --method org.freedesktop.DBus.Properties.Get org.freedesktop.NetworkManager PrimaryConnection
104.368 nmcli            75025   2381      0 /usr/bin/nmcli -t -f DEVICE,TYPE device
104.368 nmcli            75026   2381      0 /usr/bin/nmcli -t -f DEVICE,TYPE device
104.368 ionice           75028   2381      0 /usr/bin/ionice -c3 gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager --method org.freedesktop.DBus.Properties.Get org.freedesktop.NetworkManager WirelessEnabled
104.368 nmcli            75027   2381      0 /usr/bin/nmcli -t -f UUID,TYPE,DEVICE,STATE connection show --active
104.369 gdbus            75028   2381      0 /usr/bin/gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager --method org.freedesktop.DBus.Properties.Get org.freedesktop.NetworkManager WirelessEnabled
104.371 nice             75042   2381      0 /usr/bin/nice -n 19 ionice -c3 gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager/ActiveConnection/2 --method org.freedesktop.DBus.Properties.Get org.freedesktop.NetworkManager.Connection.Active Type
104.371 ionice           75042   2381      0 /usr/bin/ionice -c3 gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager/ActiveConnection/2 --method org.freedesktop.DBus.Properties.Get org.freedesktop.NetworkManager.Connection.Active Type
104.371 gdbus            75042   2381      0 /usr/bin/gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager/ActiveConnection/2 --method org.freedesktop.DBus.Properties.Get org.freedesktop.NetworkManager.Connection.Active Type
104.377 nice             75051   2381      0 /usr/bin/nice -n 19 ionice -c3 gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager --method org.freedesktop.NetworkManager.GetDeviceByIpIface enp7s0
104.377 ionice           75051   2381      0 /usr/bin/ionice -c3 gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager --method org.freedesktop.NetworkManager.GetDeviceByIpIface enp7s0
104.378 gdbus            75051   2381      0 /usr/bin/gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager --method org.freedesktop.NetworkManager.GetDeviceByIpIface enp7s0
104.379 nice             75055   2381      0 /usr/bin/nice -n 19 ionice -c3 gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager --method org.freedesktop.NetworkManager.GetDeviceByIpIface wlp8s0
104.379 ionice           75055   2381      0 /usr/bin/ionice -c3 gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager --method org.freedesktop.NetworkManager.GetDeviceByIpIface wlp8s0
104.379 gdbus            75055   2381      0 /usr/bin/gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager --method org.freedesktop.NetworkManager.GetDeviceByIpIface wlp8s0
104.380 nice             75058   2381      0 /usr/bin/nice -n 19 ionice -c3 gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager/Devices/2 --method org.freedesktop.DBus.Properties.Get org.freedesktop.NetworkManager.Device State
104.381 ionice           75058   2381      0 /usr/bin/ionice -c3 gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager/Devices/2 --method org.freedesktop.DBus.Properties.Get org.freedesktop.NetworkManager.Device State
104.381 gdbus            75058   2381      0 /usr/bin/gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager/Devices/2 --method org.freedesktop.DBus.Properties.Get org.freedesktop.NetworkManager.Device State
104.381 nice             75060   2381      0 /usr/bin/nice -n 19 ionice -c3 gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager/Devices/3 --method org.freedesktop.DBus.Properties.Get org.freedesktop.NetworkManager.Device State
104.382 ionice           75060   2381      0 /usr/bin/ionice -c3 gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager/Devices/3 --method org.freedesktop.DBus.Properties.Get org.freedesktop.NetworkManager.Device State
104.382 gdbus            75060   2381      0 /usr/bin/gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager/Devices/3 --method org.freedesktop.DBus.Properties.Get org.freedesktop.NetworkManager.Device State
104.384 nice             75067   2381      0 /usr/bin/nice -n 19 ionice -c3 ip -4 addr show wlp8s0
104.384 nice             75068   2381      0 /usr/bin/nice -n 19 ionice -c3 nmcli -t -f IN-USE,SIGNAL,SSID device wifi list ifname wlp8s0
104.384 ionice           75067   2381      0 /usr/bin/ionice -c3 ip -4 addr show wlp8s0
104.384 ionice           75068   2381      0 /usr/bin/ionice -c3 nmcli -t -f IN-USE,SIGNAL,SSID device wifi list ifname wlp8s0
104.384 ip               75067   2381      0 /usr/bin/ip -4 addr show wlp8s0
104.384 nmcli            75068   2381      0 /usr/bin/nmcli -t -f IN-USE,SIGNAL,SSID device wifi list ifname wlp8s0
110.367 nice             75073   2381      0 /usr/bin/nice -n 19 ionice -c3 gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager --method org.freedesktop.DBus.Properties.Get org.freedesktop.NetworkManager PrimaryConnection
110.368 nice             75074   2381      0 /usr/bin/nice -n 19 ionice -c3 nmcli -t -f DEVICE,TYPE device
110.368 nice             75075   2381      0 /usr/bin/nice -n 19 ionice -c3 nmcli -t -f DEVICE,TYPE device
110.368 ionice           75073   2381      0 /usr/bin/ionice -c3 gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager --method org.freedesktop.DBus.Properties.Get org.freedesktop.NetworkManager PrimaryConnection
110.368 nice             75076   2381      0 /usr/bin/nice -n 19 ionice -c3 nmcli -t -f UUID,TYPE,DEVICE,STATE connection show --active
110.368 nice             75077   2381      0 /usr/bin/nice -n 19 ionice -c3 gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager --method org.freedesktop.DBus.Properties.Get org.freedesktop.NetworkManager WirelessEnabled
110.368 ionice           75075   2381      0 /usr/bin/ionice -c3 nmcli -t -f DEVICE,TYPE device
110.368 ionice           75074   2381      0 /usr/bin/ionice -c3 nmcli -t -f DEVICE,TYPE device
110.368 ionice           75077   2381      0 /usr/bin/ionice -c3 gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager --method org.freedesktop.DBus.Properties.Get org.freedesktop.NetworkManager WirelessEnabled
110.369 ionice           75076   2381      0 /usr/bin/ionice -c3 nmcli -t -f UUID,TYPE,DEVICE,STATE connection show --active
110.369 gdbus            75073   2381      0 /usr/bin/gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager --method org.freedesktop.DBus.Properties.Get org.freedesktop.NetworkManager PrimaryConnection
110.369 nmcli            75075   2381      0 /usr/bin/nmcli -t -f DEVICE,TYPE device
110.369 nmcli            75074   2381      0 
110.369 nmcli            75076   2381      0 /usr/bin/nmcli -t -f UUID,TYPE,DEVICE,STATE connection show --active
110.369 gdbus            75077   2381      0 /usr/bin/gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager --method org.freedesktop.DBus.Properties.Get org.freedesktop.NetworkManager WirelessEnabled
110.371 nice             75090   2381      0 /usr/bin/nice -n 19 ionice -c3 gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager/ActiveConnection/2 --method org.freedesktop.DBus.Properties.Get org.freedesktop.NetworkManager.Connection.Active Type
110.371 ionice           75090   2381      0 /usr/bin/ionice -c3 gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager/ActiveConnection/2 --method org.freedesktop.DBus.Properties.Get org.freedesktop.NetworkManager.Connection.Active Type
110.371 gdbus            75090   2381      0 /usr/bin/gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager/ActiveConnection/2 --method org.freedesktop.DBus.Properties.Get org.freedesktop.NetworkManager.Connection.Active Type
110.378 nice             75100   2381      0 /usr/bin/nice -n 19 ionice -c3 gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager --method org.freedesktop.NetworkManager.GetDeviceByIpIface enp7s0
110.379 ionice           75100   2381      0 /usr/bin/ionice -c3 gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager --method org.freedesktop.NetworkManager.GetDeviceByIpIface enp7s0
110.379 nice             75101   2381      0 /usr/bin/nice -n 19 ionice -c3 gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager --method org.freedesktop.NetworkManager.GetDeviceByIpIface wlp8s0
110.379 gdbus            75100   2381      0 /usr/bin/gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager --method org.freedesktop.NetworkManager.GetDeviceByIpIface enp7s0
110.379 ionice           75101   2381      0 /usr/bin/ionice -c3 gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager --method org.freedesktop.NetworkManager.GetDeviceByIpIface wlp8s0
110.379 gdbus            75101   2381      0 /usr/bin/gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager --method org.freedesktop.NetworkManager.GetDeviceByIpIface wlp8s0
110.381 nice             75108   2381      0 /usr/bin/nice -n 19 ionice -c3 gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager/Devices/2 --method org.freedesktop.DBus.Properties.Get org.freedesktop.NetworkManager.Device State
110.381 nice             75109   2381      0 /usr/bin/nice -n 19 ionice -c3 gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager/Devices/3 --method org.freedesktop.DBus.Properties.Get org.freedesktop.NetworkManager.Device State
110.381 ionice           75108   2381      0 /usr/bin/ionice -c3 gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager/Devices/2 --method org.freedesktop.DBus.Properties.Get org.freedesktop.NetworkManager.Device State
110.381 ionice           75109   2381      0 /usr/bin/ionice -c3 gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager/Devices/3 --method org.freedesktop.DBus.Properties.Get org.freedesktop.NetworkManager.Device State
110.381 gdbus            75108   2381      0 /usr/bin/gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager/Devices/2 --method org.freedesktop.DBus.Properties.Get org.freedesktop.NetworkManager.Device State
110.382 gdbus            75109   2381      0 /usr/bin/gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager/Devices/3 --method org.freedesktop.DBus.Properties.Get org.freedesktop.NetworkManager.Device State
110.383 nice             75116   2381      0 /usr/bin/nice -n 19 ionice -c3 ip -4 addr show wlp8s0
110.383 nice             75117   2381      0 /usr/bin/nice -n 19 ionice -c3 nmcli -t -f IN-USE,SIGNAL,SSID device wifi list ifname wlp8s0
110.384 ionice           75116   2381      0 /usr/bin/ionice -c3 ip -4 addr show wlp8s0
110.384 ionice           75117   2381      0 /usr/bin/ionice -c3 nmcli -t -f IN-USE,SIGNAL,SSID device wifi list ifname wlp8s0
110.384 ip               75116   2381      0 /usr/bin/ip -4 addr show wlp8s0
110.384 nmcli            75117   2381      0 /usr/bin/nmcli -t -f IN-USE,SIGNAL,SSID device wifi list ifname wlp8s0
117.871 nice             75122   2381      0 /usr/bin/nice -n 19 ionice -c3 gdbus call --system --dest org.freedesktop.NetworkManager --object-path /org/freedesktop/NetworkManager --method org.freedesktop.DBus.Properties.Get org.freedesktop.NetworkManager PrimaryConnection
